"Date","Games"
"2017-8-10","2525"
"2017-8-11","2525"
"2017-8-12","2525"
"2017-8-13","2537"
"2017-8-14","2537"
"2017-8-15","2537"
"2017-8-16","2537"
"2017-8-17","2537"
"2017-8-18","2538"
"2017-8-19","2538"
"2017-8-20","2538"
"2017-8-21","2538"
"2017-8-22","2538"
"2017-8-23","2546"
"2017-8-24","2546"
"2017-8-25","2547"
"2017-8-26","2547"
"2017-8-27","2547"
"2017-8-28","2547"
"2017-8-29","2598"
"2017-8-30","2602"
"2017-8-31","2634"
"2017-9-1","2634"
"2017-9-2","2644"
"2017-9-3","2644"
"2017-9-4","2644"
"2017-9-5","2644"
"2017-9-6","2648"
"2017-9-7","2654"
"2017-9-8","2684"
"2017-9-9","2684"
"2017-9-10","2684"
"2017-9-11","2684"
"2017-9-12","2684"
"2017-9-13","2684"
"2017-9-14","2684"
"2017-9-15","2684"
"2017-9-16","2684"
"2017-9-17","2684"
"2017-9-18","2684"
"2017-9-19","2684"
"2017-9-20","2684"
"2017-9-21","2684"
"2017-9-22","2684"
"2017-9-23","2684"
"2017-9-24","2700"
"2017-9-25","2700"
"2017-9-26","2700"
"2017-9-27","2708"
"2017-9-28","2708"
"2017-9-29","2711"
"2017-9-30","2711"
"2017-10-1","2711"
"2017-10-2","2711"
"2017-10-3","2711"
"2017-10-4","2711"
"2017-10-5","2715"
"2017-10-6","2727"
"2017-10-7","2727"
"2017-10-8","2727"
"2017-10-9","2733"
"2017-10-10","2733"
"2017-10-11","2733"
"2017-10-12","2733"
"2017-10-13","2733"
"2017-10-14","2733"
"2017-10-15","2733"
"2017-10-16","2733"
"2017-10-17","2733"
"2017-10-18","2733"
"2017-10-19","2736"
"2017-10-20","2743"
"2017-10-21","2743"
"2017-10-22","2743"
"2017-10-23","2743"
"2017-10-24","2743"
"2017-10-25","2743"
"2017-10-26","2743"
"2017-10-27","2743"
"2017-10-28","2743"
"2017-10-29","2743"
"2017-10-30","2743"
"2017-10-31","2743"
"2017-11-1","2743"
"2017-11-2","2743"
"2017-11-3","2743"
"2017-11-4","2743"
"2017-11-5","2757"
"2017-11-6","2757"
"2017-11-7","2757"
"2017-11-8","2757"
"2017-11-9","2757"
"2017-11-10","2757"
"2017-11-11","2757"
"2017-11-12","2757"
"2017-11-13","2757"
"2017-11-14","2757"
"2017-11-15","2757"
"2017-11-16","2757"
"2017-11-17","2757"
"2017-11-18","2757"
"2017-11-19","2757"
"2017-11-20","2757"
"2017-11-21","2757"
"2017-11-22","2757"
"2017-11-23","2782"
"2017-11-24","2783"
"2017-11-25","2907"
"2017-11-26","2907"
"2017-11-27","2907"
"2017-11-28","2907"
"2017-11-29","2910"
"2017-11-30","2911"
"2017-12-1","2911"
"2017-12-2","2911"
"2017-12-3","2911"
"2017-12-4","2911"
"2017-12-5","2919"
"2017-12-6","2919"
"2017-12-7","2947"
"2017-12-8","2947"
"2017-12-9","2947"
"2017-12-10","2947"
"2017-12-11","2947"
"2017-12-12","2947"
"2017-12-13","2947"
"2017-12-14","2947"
"2017-12-15","2947"
"2017-12-16","2947"
"2017-12-17","2947"
"2017-12-18","2947"
"2017-12-19","2953"
"2017-12-20","2953"
"2017-12-21","3005"
"2017-12-22","3005"
"2017-12-23","3024"
"2017-12-24","3024"
"2017-12-25","3025"
"2017-12-26","3025"
"2017-12-27","3090"
"2017-12-28","3090"
"2017-12-29","3090"
"2017-12-30","3090"
"2017-12-31","3090"
"2018-1-1","3090"
"2018-1-2","3103"
"2018-1-3","3103"
"2018-1-4","3118"
"2018-1-5","3123"
"2018-1-6","3129"
"2018-1-7","3136"
"2018-1-8","3143"
"2018-1-9","3143"
"2018-1-10","3144"
"2018-1-11","3144"
"2018-1-12","3154"
"2018-1-13","3154"
"2018-1-14","3154"
"2018-1-15","3154"
"2018-1-16","3154"
"2018-1-17","3154"
"2018-1-18","3154"
"2018-1-19","3154"
"2018-1-20","3154"
"2018-1-21","3154"
"2018-1-22","3154"
"2018-1-23","3154"
"2018-1-24","3154"
"2018-1-25","3201"
"2018-1-26","3201"
"2018-1-27","3201"
"2018-1-28","3201"
"2018-1-29","3201"
"2018-1-30","3201"
"2018-1-31","3204"
"2018-2-1","3204"
"2018-2-2","3204"
"2018-2-3","3227"
"2018-2-4","3227"
"2018-2-5","3227"
"2018-2-6","3227"
"2018-2-7","3227"
"2018-2-8","3227"
"2018-2-9","3227"
"2018-2-10","3227"
"2018-2-11","3227"
"2018-2-12","3227"
"2018-2-13","3227"
"2018-2-14","3227"
"2018-2-15","3227"
"2018-2-16","3227"
"2018-2-17","3227"
"2018-2-18","3227"
"2018-2-19","3227"
"2018-2-20","3227"
"2018-2-21","3227"
"2018-2-22","3227"
"2018-2-23","3227"
"2018-2-24","3235"
"2018-2-25","3264"
"2018-2-26","3264"
"2018-2-27","3264"
"2018-2-28","3264"
"2018-3-1","3264"
"2018-3-2","3265"
"2018-3-3","3265"
"2018-3-4","3265"
"2018-3-5","3273"
"2018-3-6","3273"
"2018-3-7","3273"
"2018-3-8","3273"
"2018-3-9","3273"
"2018-3-10","3273"
"2018-3-11","3273"
"2018-3-12","3273"
"2018-3-13","3273"
"2018-3-14","3273"
"2018-3-15","3273"
"2018-3-16","3273"
"2018-3-17","3273"
"2018-3-18","3273"
"2018-3-19","3273"
"2018-3-20","3273"
"2018-3-21","3281"
"2018-3-22","3286"
"2018-3-23","3286"
"2018-3-24","3286"
"2018-3-25","3286"
"2018-3-26","3286"
"2018-3-27","3286"
"2018-3-28","3286"
"2018-3-29","3286"
"2018-3-30","3286"
"2018-3-31","3305"
"2018-4-1","3305"
"2018-4-2","3305"
"2018-4-3","3305"
"2018-4-4","3305"
"2018-4-5","3305"
"2018-4-6","3305"
"2018-4-7","3332"
"2018-4-8","3332"
"2018-4-9","3334"
"2018-4-10","3334"
"2018-4-11","3334"
"2018-4-12","3343"
"2018-4-13","3343"
"2018-4-14","3343"
"2018-4-15","3345"
"2018-4-16","3345"
"2018-4-17","3345"
"2018-4-18","3345"
"2018-4-19","3345"
"2018-4-20","3346"
"2018-4-21","3346"
"2018-4-22","3346"
"2018-4-23","3346"
"2018-4-24","3346"
"2018-4-25","3346"
"2018-4-26","3346"
"2018-4-27","3346"
"2018-4-28","3346"
"2018-4-29","3346"
"2018-4-30","3346"
"2018-5-1","3346"
"2018-5-2","3346"
"2018-5-3","3346"
"2018-5-4","3384"
"2018-5-5","3387"
"2018-5-6","3387"
"2018-5-7","3387"
"2018-5-8","3387"
"2018-5-9","3387"
"2018-5-10","3421"
"2018-5-11","3421"
"2018-5-12","3421"
"2018-5-13","3421"
"2018-5-14","3422"
"2018-5-15","3433"
"2018-5-16","3433"
"2018-5-17","3433"
"2018-5-18","3433"
"2018-5-19","3433"
"2018-5-20","3433"
"2018-5-21","3463"
"2018-5-22","3463"
"2018-5-23","3463"
"2018-5-24","3463"
"2018-5-25","3463"
"2018-5-26","3463"
"2018-5-27","3463"
"2018-5-28","3463"
"2018-5-29","3463"
"2018-5-30","3463"
"2018-5-31","3479"
"2018-6-1","3479"
"2018-6-2","3479"
"2018-6-3","3479"
"2018-6-4","3479"
"2018-6-5","3494"
"2018-6-6","3494"
"2018-6-7","3506"
"2018-6-8","3506"
"2018-6-9","3506"
"2018-6-10","3506"
"2018-6-11","3506"
"2018-6-12","3506"
"2018-6-13","3506"
"2018-6-14","3506"
"2018-6-15","3559"
"2018-6-16","3576"
"2018-6-17","3576"
"2018-6-18","3576"
"2018-6-19","3576"
"2018-6-20","3576"
"2018-6-21","3631"
"2018-6-22","3856"
"2018-6-23","3931"
"2018-6-24","3931"
"2018-6-25","3945"
"2018-6-26","3945"
"2018-6-27","3945"
"2018-6-28","4033"
"2018-6-29","4066"
"2018-6-30","4066"
"2018-7-1","4066"
"2018-7-2","4066"
"2018-7-3","4066"
"2018-7-4","4066"
"2018-7-5","4067"
"2018-7-6","4082"
"2018-7-7","4082"
"2018-7-8","4111"
"2018-7-9","4129"
"2018-7-10","4129"
"2018-7-11","4129"
"2018-7-12","4130"
"2018-7-13","4130"
"2018-7-14","4130"
"2018-7-15","4130"
"2018-7-16","4130"
"2018-7-17","4130"
"2018-7-18","4130"
"2018-7-19","4130"
"2018-7-20","4130"
"2018-7-21","4130"
"2018-7-22","4136"
"2018-7-23","4137"
"2018-7-24","4137"
"2018-7-25","4137"
"2018-7-26","4138"
"2018-7-27","4138"
"2018-7-28","4138"
"2018-7-29","4138"
"2018-7-30","4138"
"2018-7-31","4138"
"2018-8-1","4138"
"2018-8-2","4139"
"2018-8-3","4139"
"2018-8-4","4140"
"2018-8-5","4206"
"2018-8-6","4206"
"2018-8-7","4206"
"2018-8-8","4206"
"2018-8-9","4226"
"2018-8-10","4235"
"2018-8-11","4235"
"2018-8-12","4247"
"2018-8-13","4248"
"2018-8-14","4248"
"2018-8-15","4248"
"2018-8-16","4248"
"2018-8-17","4248"
"2018-8-18","4248"
"2018-8-19","4248"
"2018-8-20","4248"
"2018-8-21","4248"
"2018-8-22","4251"
"2018-8-23","4251"
"2018-8-24","4251"
"2018-8-25","4251"
"2018-8-26","4251"
"2018-8-27","4251"
"2018-8-28","4251"
"2018-8-29","4255"
"2018-8-30","4255"
"2018-8-31","4273"
"2018-9-1","4273"
"2018-9-2","4273"
"2018-9-3","4273"
"2018-9-4","4273"
"2018-9-5","4273"
"2018-9-6","4275"
"2018-9-7","4283"
"2018-9-8","4283"
"2018-9-9","4283"
"2018-9-10","4283"
"2018-9-11","4283"
"2018-9-12","4283"
"2018-9-13","4283"
"2018-9-14","4283"
"2018-9-15","4283"
"2018-9-16","4283"
"2018-9-17","4283"
"2018-9-18","4283"
"2018-9-19","4283"
"2018-9-20","4307"
"2018-9-21","4309"
"2018-9-22","4309"
"2018-9-23","4309"
"2018-9-24","4311"
"2018-9-25","4311"
"2018-9-26","4311"
"2018-9-27","4311"
"2018-9-28","4311"
"2018-9-29","4311"
"2018-9-30","4311"
"2018-10-1","4311"
"2018-10-2","4311"
"2018-10-3","4311"
"2018-10-4","4311"
"2018-10-5","4311"
"2018-10-6","4311"
"2018-10-7","4311"
"2018-10-8","4311"
"2018-10-9","4311"
"2018-10-10","4311"
"2018-10-11","4311"
"2018-10-12","4311"
"2018-10-13","4311"
"2018-10-14","4311"
"2018-10-15","4311"
"2018-10-16","4311"
"2018-10-17","4311"
"2018-10-18","4311"
"2018-10-19","4311"
"2018-10-20","4326"
"2018-10-21","4326"
"2018-10-22","4326"
"2018-10-23","4343"
"2018-10-24","4347"
"2018-10-25","4347"
"2018-10-26","4347"
"2018-10-27","4355"
"2018-10-28","4355"
"2018-10-29","4356"
"2018-10-30","4356"
"2018-10-31","4366"
"2018-11-1","4366"
"2018-11-2","4366"
"2018-11-3","4366"
"2018-11-4","4367"
"2018-11-5","4368"
"2018-11-6","4368"
"2018-11-7","4368"
"2018-11-8","4368"
"2018-11-9","4368"
"2018-11-10","4368"
"2018-11-11","4368"
"2018-11-12","4368"
"2018-11-13","4368"
"2018-11-14","4368"
"2018-11-15","4373"
"2018-11-16","4381"
"2018-11-17","4381"
"2018-11-18","4381"
"2018-11-19","4384"
"2018-11-20","4389"
"2018-11-21","4393"
"2018-11-22","4411"
"2018-11-23","4411"
"2018-11-24","4411"
"2018-11-25","4411"
"2018-11-26","4411"
"2018-11-27","4411"
"2018-11-28","4411"
"2018-11-29","4411"
"2018-11-30","4411"
"2018-12-1","4411"
"2018-12-2","4411"
"2018-12-3","4411"
"2018-12-4","4411"
"2018-12-5","4411"
"2018-12-6","4411"
"2018-12-7","4411"
"2018-12-8","4411"
"2018-12-9","4411"
"2018-12-10","4424"
"2018-12-11","4425"
"2018-12-12","4426"
"2018-12-13","4426"
"2018-12-14","4427"
"2018-12-15","4427"
"2018-12-16","4428"
"2018-12-17","4428"
"2018-12-18","4428"
"2018-12-19","4428"
"2018-12-20","4428"
"2018-12-21","4428"
"2018-12-22","4428"
"2018-12-23","4447"
"2018-12-24","4447"
"2018-12-25","4450"
"2018-12-26","4451"
"2018-12-27","4451"
"2018-12-28","4481"
"2018-12-29","4481"
"2018-12-30","4481"
"2018-12-31","4543"
"2019-1-1","4544"
"2019-1-2","4544"
"2019-1-3","4544"
"2019-1-4","4544"
"2019-1-5","4544"
"2019-1-6","4545"
"2019-1-7","4547"
"2019-1-8","4547"
"2019-1-9","4547"
"2019-1-10","4549"
"2019-1-11","4550"
"2019-1-12","4550"
"2019-1-13","4550"
"2019-1-14","4552"
"2019-1-15","4552"
"2019-1-16","4560"
"2019-1-17","4560"
"2019-1-18","4560"
"2019-1-19","4560"
"2019-1-20","4560"
"2019-1-21","4560"
"2019-1-22","4561"
"2019-1-23","4561"
"2019-1-24","4562"
"2019-1-25","4562"
"2019-1-26","4562"
"2019-1-27","4562"
"2019-1-28","4562"
"2019-1-29","4562"
"2019-1-30","4562"
"2019-1-31","4562"
"2019-2-1","4562"
"2019-2-2","4562"
"2019-2-3","4562"
"2019-2-4","4563"
"2019-2-5","4576"
"2019-2-6","4576"
"2019-2-7","4576"
"2019-2-8","4576"
"2019-2-9","4578"
"2019-2-10","4578"
"2019-2-11","4578"
"2019-2-12","4578"
"2019-2-13","4578"
"2019-2-14","4578"
"2019-2-15","4578"
"2019-2-16","4578"
"2019-2-17","4586"
"2019-2-18","4586"
"2019-2-19","4592"
"2019-2-20","4592"
"2019-2-21","4592"
"2019-2-22","4592"
"2019-2-23","4593"
"2019-2-24","4593"
"2019-2-25","4593"
"2019-2-26","4593"
"2019-2-27","4602"
"2019-2-28","4603"
"2019-3-1","4604"
"2019-3-2","4604"
"2019-3-3","4604"
"2019-3-4","4604"
"2019-3-5","4611"
"2019-3-6","4611"
"2019-3-7","4611"
"2019-3-8","4614"
"2019-3-9","4616"
"2019-3-10","4617"
"2019-3-11","4617"
"2019-3-12","4617"
"2019-3-13","4617"
"2019-3-14","4619"
"2019-3-15","4619"
"2019-3-16","4619"
"2019-3-17","4620"
"2019-3-18","4621"
"2019-3-19","4621"
"2019-3-20","4621"
"2019-3-21","4621"
"2019-3-22","4673"
"2019-3-23","4675"
"2019-3-24","4675"
"2019-3-25","4682"
"2019-3-26","4686"
"2019-3-27","4688"
"2019-3-28","4688"
"2019-3-29","4724"
"2019-3-30","4724"
"2019-3-31","4724"
"2019-4-1","4724"
"2019-4-2","4724"
"2019-4-3","4726"
"2019-4-4","4726"
"2019-4-5","4726"
"2019-4-6","4726"
"2019-4-7","4726"
"2019-4-8","4726"
"2019-4-9","4726"
"2019-4-10","4726"
"2019-4-11","4726"
"2019-4-12","4726"
"2019-4-13","4727"
"2019-4-14","4729"
"2019-4-15","4730"
"2019-4-16","4730"
"2019-4-17","4730"
"2019-4-18","4730"
"2019-4-19","4730"
"2019-4-20","4730"
"2019-4-21","4730"
"2019-4-22","4730"
"2019-4-23","4730"
"2019-4-24","4731"
"2019-4-25","4732"
"2019-4-26","4732"
"2019-4-27","4732"
"2019-4-28","4732"
"2019-4-29","4732"
"2019-4-30","4737"
"2019-5-1","4737"
"2019-5-2","4738"
"2019-5-3","4751"
"2019-5-4","4751"
"2019-5-5","4751"
"2019-5-6","4756"
"2019-5-7","4758"
"2019-5-8","4758"
"2019-5-9","4760"
"2019-5-10","4761"
"2019-5-11","4762"
"2019-5-12","4763"
"2019-5-13","4763"
"2019-5-14","4763"
"2019-5-15","4763"
"2019-5-16","4763"
"2019-5-17","4765"
"2019-5-18","4765"
"2019-5-19","4765"
"2019-5-20","4765"
"2019-5-21","4768"
"2019-5-22","4768"
"2019-5-23","4784"
"2019-5-24","4786"
"2019-5-25","4786"
"2019-5-26","4786"
"2019-5-27","4786"
"2019-5-28","4796"
"2019-5-29","4797"
"2019-5-30","4797"
"2019-5-31","4799"
"2019-6-1","4800"
"2019-6-2","4800"
"2019-6-3","4800"
"2019-6-4","4800"
"2019-6-5","4801"
"2019-6-6","4817"
"2019-6-7","4817"
"2019-6-8","4817"
"2019-6-9","4817"
"2019-6-10","4817"
"2019-6-11","4817"
"2019-6-12","4817"
"2019-6-13","4817"
"2019-6-14","4817"
"2019-6-15","4817"
"2019-6-16","4817"
"2019-6-17","4817"
"2019-6-18","4818"
"2019-6-19","4818"
"2019-6-20","4818"
"2019-6-21","4818"
"2019-6-22","4818"
"2019-6-23","4818"
"2019-6-24","4818"
"2019-6-25","4823"
"2019-6-26","4838"
"2019-6-27","4838"
"2019-6-28","4838"
"2019-6-29","4839"
"2019-6-30","4839"
"2019-7-1","4839"
"2019-7-2","4839"
"2019-7-3","4839"
"2019-7-4","4839"
"2019-7-5","4839"
"2019-7-6","4840"
"2019-7-7","4840"
"2019-7-8","4840"
"2019-7-9","4841"
"2019-7-10","4841"
"2019-7-11","4841"
"2019-7-12","4841"
"2019-7-13","4841"
"2019-7-14","4841"
"2019-7-15","4841"
"2019-7-16","4841"
"2019-7-17","4841"
"2019-7-18","4841"
"2019-7-19","4843"
"2019-7-20","4843"
"2019-7-21","4843"
"2019-7-22","4843"
"2019-7-23","4843"
"2019-7-24","4843"
"2019-7-25","4843"
"2019-7-26","4849"
"2019-7-27","4849"
"2019-7-28","4849"
"2019-7-29","4849"
"2019-7-30","4849"
"2019-7-31","4859"
"2019-8-1","4860"
"2019-8-2","4876"
"2019-8-3","4876"
"2019-8-4","4876"
"2019-8-5","4876"
"2019-8-6","4876"
"2019-8-7","4876"
"2019-8-8","4876"
"2019-8-9","4876"
"2019-8-10","4876"
"2019-8-11","4876"
"2019-8-12","4876"
"2019-8-13","4876"
"2019-8-14","4876"
"2019-8-15","4877"
"2019-8-16","4877"
"2019-8-17","4877"
"2019-8-18","4877"
"2019-8-19","4877"
"2019-8-20","4877"
"2019-8-21","4877"
"2019-8-22","4877"
"2019-8-23","4877"
"2019-8-24","4877"
"2019-8-25","4877"
"2019-8-26","4877"
"2019-8-27","4877"
"2019-8-28","4877"
"2019-8-29","4879"
"2019-8-30","4888"
"2019-8-31","4888"
"2019-9-1","4888"
"2019-9-2","4888"
"2019-9-3","4888"
"2019-9-4","4888"
"2019-9-5","4888"
"2019-9-6","4888"
"2019-9-7","4888"
"2019-9-8","4888"
"2019-9-9","4888"
"2019-9-10","4888"
"2019-9-11","4888"
"2019-9-12","4888"
"2019-9-13","4888"
"2019-9-14","4888"
"2019-9-15","4888"
"2019-9-16","4888"
"2019-9-17","4888"
"2019-9-18","4888"
"2019-9-19","4888"
"2019-9-20","4888"
"2019-9-21","4888"
"2019-9-22","4888"
"2019-9-23","4888"
"2019-9-24","4937"
"2019-9-25","4937"
"2019-9-26","4937"
"2019-9-27","4937"
"2019-9-28","4943"
"2019-9-29","4943"
"2019-9-30","4944"
"2019-10-1","4944"
"2019-10-2","4971"
"2019-10-3","4971"
"2019-10-4","4971"
"2019-10-5","4971"
"2019-10-6","4971"
"2019-10-7","4972"
"2019-10-8","4972"
"2019-10-9","4972"
"2019-10-10","4972"
"2019-10-11","4972"
"2019-10-12","4972"
"2019-10-13","4972"
"2019-10-14","4972"
"2019-10-15","4976"
"2019-10-16","4976"
"2019-10-17","4976"
"2019-10-18","4976"
"2019-10-19","4977"
"2019-10-20","4977"
"2019-10-21","4977"
"2019-10-22","5030"
"2019-10-23","5030"
"2019-10-24","5030"
"2019-10-25","5030"
"2019-10-26","5030"
"2019-10-27","5030"
"2019-10-28","5032"
"2019-10-29","5032"
"2019-10-30","5034"
"2019-10-31","5034"
"2019-11-1","5035"
"2019-11-2","5035"
"2019-11-3","5036"
"2019-11-4","5036"
"2019-11-5","5036"
"2019-11-6","5037"
"2019-11-7","5037"
"2019-11-8","5037"
"2019-11-9","5037"
"2019-11-10","5037"
"2019-11-11","5037"
"2019-11-12","5037"
"2019-11-13","5037"
"2019-11-14","5037"
"2019-11-15","5038"
"2019-11-16","5038"
"2019-11-17","5038"
"2019-11-18","5041"
"2019-11-19","5041"
"2019-11-20","5041"
"2019-11-21","5044"
"2019-11-22","5044"
"2019-11-23","5044"
"2019-11-24","5044"
"2019-11-25","5044"
"2019-11-26","5049"
"2019-11-27","5050"
"2019-11-28","5050"
"2019-11-29","5050"
"2019-11-30","5050"
"2019-12-1","5050"
"2019-12-2","5050"
"2019-12-3","5050"
"2019-12-4","5050"
"2019-12-5","5050"
"2019-12-6","5051"
"2019-12-7","5051"
"2019-12-8","5051"
"2019-12-9","5051"
"2019-12-10","5051"
"2019-12-11","5051"
"2019-12-12","5051"
"2019-12-13","5051"
"2019-12-14","5051"
"2019-12-15","5051"
"2019-12-16","5051"
"2019-12-17","5051"
"2019-12-18","5053"
"2019-12-19","5054"
"2019-12-20","5054"
"2019-12-21","5054"
"2019-12-22","5054"
"2019-12-23","5088"
"2019-12-24","5088"
"2019-12-25","5088"
"2019-12-26","5088"
"2019-12-27","5088"
"2019-12-28","5088"
"2019-12-29","5088"
"2019-12-30","5088"
"2019-12-31","5090"
"2020-1-1","5090"
"2020-1-2","5090"
"2020-1-3","5090"
"2020-1-4","5090"
"2020-1-5","5123"
"2020-1-6","5123"
"2020-1-7","5123"
"2020-1-8","5124"
"2020-1-9","5124"
"2020-1-10","5142"
"2020-1-11","5142"
"2020-1-12","5142"
"2020-1-13","5142"
"2020-1-14","5142"
"2020-1-15","5144"
"2020-1-16","5144"
"2020-1-17","5144"
"2020-1-18","5144"
"2020-1-19","5145"
"2020-1-20","5145"
"2020-1-21","5145"
"2020-1-22","5172"
"2020-1-23","5172"
"2020-1-24","5172"
"2020-1-25","5172"
"2020-1-26","5172"
"2020-1-27","5172"
"2020-1-28","5172"
"2020-1-29","5172"
"2020-1-30","5172"
"2020-1-31","5172"
"2020-2-1","5173"
"2020-2-2","5173"
"2020-2-3","5173"
"2020-2-4","5182"
"2020-2-5","5182"
"2020-2-6","5182"
"2020-2-7","5182"
"2020-2-8","5182"
"2020-2-9","5182"
"2020-2-10","5182"
"2020-2-11","5183"
"2020-2-12","5183"
"2020-2-13","5183"
"2020-2-14","5183"
"2020-2-15","5183"
"2020-2-16","5183"
"2020-2-17","5183"
"2020-2-18","5189"
"2020-2-19","5189"
"2020-2-20","5191"
"2020-2-21","5191"
"2020-2-22","5203"
"2020-2-23","5203"
"2020-2-24","5203"
"2020-2-25","5203"
"2020-2-26","5212"
"2020-2-27","5212"
"2020-2-28","5221"
"2020-2-29","5221"
"2020-3-1","5221"
"2020-3-2","5221"
"2020-3-3","5221"
"2020-3-4","5221"
"2020-3-5","5221"
"2020-3-6","5223"
"2020-3-7","5234"
"2020-3-8","5234"
"2020-3-9","5234"
"2020-3-10","5244"
"2020-3-11","5244"
"2020-3-12","5248"
"2020-3-13","5248"
"2020-3-14","5248"
"2020-3-15","5248"
"2020-3-16","5248"
"2020-3-17","5249"
"2020-3-18","5249"
"2020-3-19","5250"
"2020-3-20","5252"
"2020-3-21","5252"
"2020-3-22","5252"
"2020-3-23","5252"
"2020-3-24","5252"
"2020-3-25","5271"
"2020-3-26","5275"
"2020-3-27","5275"
"2020-3-28","5278"
"2020-3-29","5278"
"2020-3-30","5282"
"2020-3-31","5284"
"2020-4-1","5284"
"2020-4-2","5318"
"2020-4-3","5348"
"2020-4-4","5348"
"2020-4-5","5354"
"2020-4-6","5354"
"2020-4-7","5356"
"2020-4-8","5356"
"2020-4-9","5357"
"2020-4-10","5362"
"2020-4-11","5362"
"2020-4-12","5363"
"2020-4-13","5364"
"2020-4-14","5364"
"2020-4-15","5364"
"2020-4-16","5365"
"2020-4-17","5367"
"2020-4-18","5368"
"2020-4-19","5368"
"2020-4-20","5369"
"2020-4-21","5369"
"2020-4-22","5369"
"2020-4-23","5371"
"2020-4-24","5372"
"2020-4-25","5372"
"2020-4-26","5372"
"2020-4-27","5372"
"2020-4-28","5372"
"2020-4-29","5372"
"2020-4-30","5394"
"2020-5-1","5403"
"2020-5-2","5403"
"2020-5-3","5405"
"2020-5-4","5412"
"2020-5-5","5413"
"2020-5-6","5414"
"2020-5-7","5415"
"2020-5-8","5416"
"2020-5-9","5416"
"2020-5-10","5416"
"2020-5-11","5417"
"2020-5-12","5417"
"2020-5-13","5417"
"2020-5-14","5417"
"2020-5-15","5418"
"2020-5-16","5418"
"2020-5-17","5419"
"2020-5-18","5419"
"2020-5-19","5421"
"2020-5-20","5422"
"2020-5-21","5422"
"2020-5-22","5423"
"2020-5-23","5423"
"2020-5-24","5423"
"2020-5-25","5423"
"2020-5-26","5423"
"2020-5-27","5423"
"2020-5-28","5423"
"2020-5-29","5424"
"2020-5-30","5424"
"2020-5-31","5426"
"2020-6-1","5426"
"2020-6-2","5426"
"2020-6-3","5426"
"2020-6-4","5428"
"2020-6-5","5428"
"2020-6-6","5452"
"2020-6-7","5452"
"2020-6-8","5452"
"2020-6-9","5452"
"2020-6-10","5452"
"2020-6-11","5452"
"2020-6-12","5452"
"2020-6-13","5452"
"2020-6-14","5452"
"2020-6-15","5452"
"2020-6-16","5452"
"2020-6-17","5452"
"2020-6-18","5452"
"2020-6-19","5452"
"2020-6-20","5452"
"2020-6-21","5452"
"2020-6-22","5458"
"2020-6-23","5458"
"2020-6-24","5458"
"2020-6-25","5459"
"2020-6-26","5459"
"2020-6-27","5459"
"2020-6-28","5459"
"2020-6-29","5461"
"2020-6-30","5461"
"2020-7-1","5461"
"2020-7-2","5465"
"2020-7-3","5465"
"2020-7-4","5465"
"2020-7-5","5465"
"2020-7-6","5465"
"2020-7-7","5466"
"2020-7-8","5467"
"2020-7-9","5467"
"2020-7-10","5467"
"2020-7-11","5476"
"2020-7-12","5476"
"2020-7-13","5476"
"2020-7-14","5476"
"2020-7-15","5479"
"2020-7-16","5479"
"2020-7-17","5479"
"2020-7-18","5479"
"2020-7-19","5481"
"2020-7-20","5481"
"2020-7-21","5481"
"2020-7-22","5481"
"2020-7-23","5481"
"2020-7-24","5509"
"2020-7-25","5509"
"2020-7-26","5509"
"2020-7-27","5509"
"2020-7-28","5510"
"2020-7-29","5510"
"2020-7-30","5510"
"2020-7-31","5510"
"2020-8-1","5510"
"2020-8-2","5510"
"2020-8-3","5517"
"2020-8-4","5517"
"2020-8-5","5517"
"2020-8-6","5522"
"2020-8-7","5537"
"2020-8-8","5537"
"2020-8-9","5537"
"2020-8-10","5538"
"2020-8-11","5538"
"2020-8-12","5538"
"2020-8-13","5538"
"2020-8-14","5538"
"2020-8-15","5540"
"2020-8-16","5541"
"2020-8-17","5541"
"2020-8-18","5541"
"2020-8-19","5541"
"2020-8-20","5546"
"2020-8-21","5548"
"2020-8-22","5548"
"2020-8-23","5548"
"2020-8-24","5550"
"2020-8-25","5550"
"2020-8-26","5551"
"2020-8-27","5552"
"2020-8-28","5552"
"2020-8-29","5552"
"2020-8-30","5552"
"2020-8-31","5552"
"2020-9-1","5564"
"2020-9-2","5564"
"2020-9-3","5570"
"2020-9-4","5570"
"2020-9-5","5584"
"2020-9-6","5584"
"2020-9-7","5584"
"2020-9-8","5587"
"2020-9-9","5587"
"2020-9-10","5587"
"2020-9-11","5587"
"2020-9-12","5587"
"2020-9-13","5587"
"2020-9-14","5587"
"2020-9-15","5587"
"2020-9-16","5587"
"2020-9-17","5588"
"2020-9-18","5588"
"2020-9-19","5588"
"2020-9-20","5588"
"2020-9-21","5588"
"2020-9-22","5588"
"2020-9-23","5588"
"2020-9-24","5588"
"2020-9-25","5588"
"2020-9-26","5588"
"2020-9-27","5588"
"2020-9-28","5588"
"2020-9-29","5588"
"2020-9-30","5594"
"2020-10-1","5594"
"2020-10-2","5594"
"2020-10-3","5594"
"2020-10-4","5595"
"2020-10-5","5595"
"2020-10-6","5595"
"2020-10-7","5606"
"2020-10-8","5606"
"2020-10-9","5607"
"2020-10-10","5607"
"2020-10-11","5608"
"2020-10-12","5608"
"2020-10-13","5608"
"2020-10-14","5611"
"2020-10-15","5611"
"2020-10-16","5611"
"2020-10-17","5611"
"2020-10-18","5611"
